time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,move_measure,school_stability,number,percentage
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA on 31 March,Any moves,At least one move,8,12
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA on 31 March,Any moves,Total children,67,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA on 31 March,Mid-year moves,At least one mid-year move,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA on 31 March,Mid-year moves,Total children,67,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA on 31 March,Any moves,At least one move,18,13
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA on 31 March,Any moves,Total children,138,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA on 31 March,Mid-year moves,At least one mid-year move,14,10
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA on 31 March,Mid-year moves,Total children,138,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA on 31 March,Any moves,At least one move,6,12
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA on 31 March,Any moves,Total children,52,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA on 31 March,Mid-year moves,At least one mid-year move,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA on 31 March,Mid-year moves,Total children,52,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA on 31 March,Any moves,At least one move,22,18
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA on 31 March,Any moves,Total children,125,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA on 31 March,Mid-year moves,At least one mid-year move,15,12
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA on 31 March,Mid-year moves,Total children,125,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA on 31 March,Any moves,At least one move,18,10
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA on 31 March,Any moves,Total children,187,100
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA on 31 March,Mid-year moves,At least one mid-year move,15,8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA on 31 March,Mid-year moves,Total children,187,100
2021,Reporting year,National,E92000001,England,,,,,,CLA on 31 March,Any moves,At least one move,5570,13
2021,Reporting year,National,E92000001,England,,,,,,CLA on 31 March,Any moves,Total children,44350,100
2021,Reporting year,National,E92000001,England,,,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,3090,7
2021,Reporting year,National,E92000001,England,,,,,,CLA on 31 March,Mid-year moves,Total children,44350,100
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CLA on 31 March,Any moves,At least one move,380,11
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CLA on 31 March,Any moves,Total children,3470,100
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,220,6
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CLA on 31 March,Mid-year moves,Total children,3470,100
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CLA on 31 March,Any moves,At least one move,870,10
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CLA on 31 March,Any moves,Total children,8880,100
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,450,5
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CLA on 31 March,Mid-year moves,Total children,8880,100
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA on 31 March,Any moves,At least one move,640,12
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA on 31 March,Any moves,Total children,5300,100
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,360,7
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA on 31 March,Mid-year moves,Total children,5300,100
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA on 31 March,Any moves,At least one move,530,15
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA on 31 March,Any moves,Total children,3510,100
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,290,8
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA on 31 March,Mid-year moves,Total children,3510,100
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA on 31 March,Any moves,At least one move,670,11
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA on 31 March,Any moves,Total children,6310,100
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,340,5
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA on 31 March,Mid-year moves,Total children,6310,100
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CLA on 31 March,Any moves,At least one move,570,16
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CLA on 31 March,Any moves,Total children,3530,100
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,330,9
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CLA on 31 March,Mid-year moves,Total children,3530,100
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,CLA on 31 March,Any moves,At least one move,600,14
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,CLA on 31 March,Any moves,Total children,4400,100
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,360,8
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,CLA on 31 March,Mid-year moves,Total children,4400,100
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CLA on 31 March,Any moves,At least one move,790,14
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CLA on 31 March,Any moves,Total children,5540,100
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,430,8
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CLA on 31 March,Mid-year moves,Total children,5540,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CLA on 31 March,Any moves,At least one move,530,16
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CLA on 31 March,Any moves,Total children,3410,100
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,320,9
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CLA on 31 March,Mid-year moves,Total children,3410,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CLA on 31 March,Any moves,At least one move,270,15
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CLA on 31 March,Any moves,Total children,1840,100
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,170,9
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CLA on 31 March,Mid-year moves,Total children,1840,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CLA on 31 March,Any moves,At least one move,330,13
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CLA on 31 March,Any moves,Total children,2560,100
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CLA on 31 March,Mid-year moves,At least one mid-year move,190,7
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CLA on 31 March,Mid-year moves,Total children,2560,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA on 31 March,Any moves,At least one move,21,10
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA on 31 March,Any moves,Total children,203,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA on 31 March,Mid-year moves,At least one mid-year move,13,6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA on 31 March,Mid-year moves,Total children,203,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA on 31 March,Any moves,At least one move,22,7
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA on 31 March,Any moves,Total children,322,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA on 31 March,Mid-year moves,At least one mid-year move,14,4
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA on 31 March,Mid-year moves,Total children,322,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA on 31 March,Any moves,At least one move,18,9
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA on 31 March,Any moves,Total children,192,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA on 31 March,Mid-year moves,At least one mid-year move,8,4
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA on 31 March,Mid-year moves,Total children,192,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA on 31 March,Any moves,At least one move,30,8
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA on 31 March,Any moves,Total children,360,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA on 31 March,Mid-year moves,At least one mid-year move,12,3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA on 31 March,Mid-year moves,Total children,360,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA on 31 March,Any moves,At least one move,27,17
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA on 31 March,Any moves,Total children,161,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA on 31 March,Mid-year moves,At least one mid-year move,15,9
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA on 31 March,Mid-year moves,Total children,161,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA on 31 March,Any moves,At least one move,56,10
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA on 31 March,Any moves,Total children,572,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA on 31 March,Mid-year moves,At least one mid-year move,35,6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA on 31 March,Mid-year moves,Total children,572,100
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA on 31 March,Any moves,At least one move,40,16
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA on 31 March,Any moves,Total children,250,100
