time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,characteristic,children_count
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,1. Children who are the responsibility of other LAs placed within this LA boundary,344
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,2. Children who are the responsibility of this LA placed outside the LA boundary,280
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Net gain of children by responsible LA,64
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,1. Children who are the responsibility of other LAs placed within this LA boundary,301
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,2. Children who are the responsibility of this LA placed outside the LA boundary,315
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Net gain of children by responsible LA,-14
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,1. Children who are the responsibility of other LAs placed within this LA boundary,488
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,2. Children who are the responsibility of this LA placed outside the LA boundary,453
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Net gain of children by responsible LA,35
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,1. Children who are the responsibility of other LAs placed within this LA boundary,545
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,2. Children who are the responsibility of this LA placed outside the LA boundary,302
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Net gain of children by responsible LA,243
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,1. Children who are the responsibility of other LAs placed within this LA boundary,621
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,2. Children who are the responsibility of this LA placed outside the LA boundary,223
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Net gain of children by responsible LA,398
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,1. Children who are the responsibility of other LAs placed within this LA boundary,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,2. Children who are the responsibility of this LA placed outside the LA boundary,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Net gain of children by responsible LA,z
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,1. Children who are the responsibility of other LAs placed within this LA boundary,644
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,2. Children who are the responsibility of this LA placed outside the LA boundary,396
2025,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Net gain of children by responsible LA,248
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,1. Children who are the responsibility of other LAs placed within this LA boundary,121
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,2. Children who are the responsibility of this LA placed outside the LA boundary,98
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Net gain of children by responsible LA,23
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,1. Children who are the responsibility of other LAs placed within this LA boundary,197
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,2. Children who are the responsibility of this LA placed outside the LA boundary,198
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Net gain of children by responsible LA,-1
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,1. Children who are the responsibility of other LAs placed within this LA boundary,181
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,2. Children who are the responsibility of this LA placed outside the LA boundary,581
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Net gain of children by responsible LA,-400
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,1. Children who are the responsibility of other LAs placed within this LA boundary,323
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,2. Children who are the responsibility of this LA placed outside the LA boundary,304
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Net gain of children by responsible LA,19
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,1. Children who are the responsibility of other LAs placed within this LA boundary,899
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,2. Children who are the responsibility of this LA placed outside the LA boundary,896
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Net gain of children by responsible LA,3
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,1. Children who are the responsibility of other LAs placed within this LA boundary,200
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,2. Children who are the responsibility of this LA placed outside the LA boundary,263
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Net gain of children by responsible LA,-63
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,1. Children who are the responsibility of other LAs placed within this LA boundary,303
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,2. Children who are the responsibility of this LA placed outside the LA boundary,302
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Net gain of children by responsible LA,1
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,1. Children who are the responsibility of other LAs placed within this LA boundary,409
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,2. Children who are the responsibility of this LA placed outside the LA boundary,484
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Net gain of children by responsible LA,-75
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,1. Children who are the responsibility of other LAs placed within this LA boundary,189
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,2. Children who are the responsibility of this LA placed outside the LA boundary,291
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Net gain of children by responsible LA,-102
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,1. Children who are the responsibility of other LAs placed within this LA boundary,438
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,2. Children who are the responsibility of this LA placed outside the LA boundary,335
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Net gain of children by responsible LA,103
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,1. Children who are the responsibility of other LAs placed within this LA boundary,321
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,2. Children who are the responsibility of this LA placed outside the LA boundary,243
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Net gain of children by responsible LA,78
2025,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,1. Children who are the responsibility of other LAs placed within this LA boundary,980
