time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_perm_excl,pt_perm_excl,t_one_plus_sus,pt_one_plus_sus
201617,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,30290,320,1.06,3540,11.7
201617,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,1960,20,0.87,190,9.65
201617,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,4920,70,1.46,560,11.45
201617,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,3130,20,0.74,370,11.89
201617,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,2760,30,1.01,310,11.16
201617,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,3370,50,1.36,370,11.1
201617,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,2210,20,1,280,12.63
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,4530,40,0.95,490,10.79
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,4760,40,0.82,620,13.01
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,2650,30,1.17,350,13.21
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,1840,20,0.98,220,11.82
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,2690,30,0.93,270,10.09
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,318,c,c,31,9.75
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,42,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,176,c,c,13,7.39
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,97,0,0,12,12.37
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,183,c,c,23,12.57
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,244,c,c,24,9.84
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,81,0,0,8,9.88
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,123,c,c,10,8.13
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,126,0,0,21,16.67
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,107,0,0,9,8.41
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,197,c,c,12,6.09
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,264,c,c,24,9.09
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,155,c,c,6,3.87
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,230,c,c,35,15.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,145,c,c,10,6.9
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,80,c,c,12,15
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,180,0,0,26,14.44
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,155,c,c,9,5.81
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CPPO at 31 March,326,c,c,41,12.58
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CPPO at 31 March,76,0,0,6,7.89
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CPPO at 31 March,138,0,0,12,8.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CPPO at 31 March,626,23,3.67,92,14.7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CPPO at 31 March,208,c,c,24,11.54
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CPPO at 31 March,634,11,1.74,70,11.04
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CPPO at 31 March,210,c,c,30,14.29
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CPPO at 31 March,87,c,c,11,12.64
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CPPO at 31 March,266,c,c,31,11.65
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CPPO at 31 March,148,0,0,19,12.84
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CPPO at 31 March,132,0,0,12,9.09
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CPPO at 31 March,138,c,c,16,11.59
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CPPO at 31 March,230,c,c,33,14.35
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CPPO at 31 March,173,c,c,10,5.78
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CPPO at 31 March,160,c,c,13,8.13
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CPPO at 31 March,173,0,0,14,8.09
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CPPO at 31 March,248,c,c,31,12.5
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CPPO at 31 March,147,0,0,19,12.93
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CPPO at 31 March,363,c,c,22,6.06
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CPPO at 31 March,141,c,c,17,12.06
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CPPO at 31 March,277,0,0,45,16.25
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CPPO at 31 March,138,c,c,14,10.14
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CPPO at 31 March,273,c,c,31,11.36
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CPPO at 31 March,295,c,c,36,12.2
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CPPO at 31 March,334,0,0,31,9.28
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CPPO at 31 March,121,c,c,22,18.18
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CPPO at 31 March,66,0,0,7,10.61
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CPPO at 31 March,245,c,c,32,13.06
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CPPO at 31 March,244,c,c,33,13.52
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CPPO at 31 March,271,6,2.21,37,13.65
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CPPO at 31 March,96,c,c,12,12.5
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CPPO at 31 March,117,0,0,14,11.97
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CPPO at 31 March,212,c,c,24,11.32
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CPPO at 31 March,550,6,1.09,67,12.18
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CPPO at 31 March,240,c,c,27,11.25
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CPPO at 31 March,224,0,0,14,6.25
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CPPO at 31 March,193,c,c,18,9.33
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CPPO at 31 March,541,c,c,65,12.01
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CPPO at 31 March,252,8,3.17,43,17.06
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CPPO at 31 March,533,c,c,50,9.38
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CPPO at 31 March,15,0,0,0,0
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CPPO at 31 March,542,6,1.11,52,9.59
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CPPO at 31 March,329,8,2.43,39,11.85
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CPPO at 31 March,275,c,c,31,11.27
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CPPO at 31 March,67,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CPPO at 31 March,267,c,c,25,9.36
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CPPO at 31 March,162,c,c,23,14.2
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CPPO at 31 March,128,0,0,13,10.16
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CPPO at 31 March,307,7,2.28,44,14.33
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CPPO at 31 March,234,c,c,17,7.26
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CPPO at 31 March,138,c,c,27,19.57
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CPPO at 31 March,210,c,c,29,13.81
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CPPO at 31 March,248,6,2.42,23,9.27
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CPPO at 31 March,168,c,c,16,9.52
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CPPO at 31 March,295,c,c,32,10.85
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CPPO at 31 March,128,c,c,14,10.94
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CPPO at 31 March,344,0,0,44,12.79
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CPPO at 31 March,110,c,c,10,9.09
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CPPO at 31 March,301,c,c,41,13.62
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CPPO at 31 March,233,c,c,41,17.6
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CPPO at 31 March,124,c,c,9,7.26
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CPPO at 31 March,317,c,c,45,14.2
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CPPO at 31 March,108,0,0,17,15.74
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CPPO at 31 March,135,c,c,13,9.63
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CPPO at 31 March,239,c,c,32,13.39
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CPPO at 31 March,170,c,c,13,7.65
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CPPO at 31 March,120,0,0,17,14.17
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CPPO at 31 March,215,0,0,33,15.35
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CPPO at 31 March,349,c,c,47,13.47
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CPPO at 31 March,277,c,c,45,16.25
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CPPO at 31 March,745,8,1.07,113,15.17
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CPPO at 31 March,111,0,0,15,13.51
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CPPO at 31 March,665,0,0,69,10.38
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CPPO at 31 March,173,c,c,27,15.61
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CPPO at 31 March,52,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CPPO at 31 March,397,c,c,44,11.08
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CPPO at 31 March,127,0,0,27,21.26
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CPPO at 31 March,211,c,c,33,15.64
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CPPO at 31 March,101,c,c,14,13.86
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CPPO at 31 March,173,c,c,24,13.87
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CPPO at 31 March,498,c,c,46,9.24
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CPPO at 31 March,107,c,c,14,13.08
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CPPO at 31 March,322,c,c,29,9.01
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CPPO at 31 March,92,c,c,14,15.22
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CPPO at 31 March,29,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CPPO at 31 March,85,c,c,13,15.29
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CPPO at 31 March,80,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CPPO at 31 March,288,c,c,61,21.18
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CPPO at 31 March,244,c,c,38,15.57
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CPPO at 31 March,268,c,c,32,11.94
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CPPO at 31 March,253,c,c,26,10.28
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CPPO at 31 March,257,c,c,20,7.78
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CPPO at 31 March,67,c,c,16,23.88
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CPPO at 31 March,176,c,c,18,10.23
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CPPO at 31 March,53,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CPPO at 31 March,238,c,c,29,12.18
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CPPO at 31 March,102,c,c,12,11.76
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CPPO at 31 March,171,c,c,34,19.88
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CPPO at 31 March,139,0,0,21,15.11
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CPPO at 31 March,228,0,0,22,9.65
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CPPO at 31 March,148,c,c,27,18.24
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CPPO at 31 March,194,c,c,26,13.4
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CPPO at 31 March,46,c,c,10,21.74
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CPPO at 31 March,127,c,c,18,14.17
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CPPO at 31 March,105,0,0,15,14.29
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CPPO at 31 March,41,0,0,0,0
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CPPO at 31 March,70,c,c,7,10
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CPPO at 31 March,167,0,0,15,8.98
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CPPO at 31 March,199,c,c,17,8.54
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CPPO at 31 March,218,6,2.75,37,16.97
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CPPO at 31 March,244,0,0,20,8.2
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CPPO at 31 March,244,c,c,19,7.79
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CPPO at 31 March,41,0,0,7,17.07
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CPPO at 31 March,177,0,0,6,3.39
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CPPO at 31 March,58,0,0,6,10.34
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CPPO at 31 March,110,0,0,29,26.36
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CPPO at 31 March,137,c,c,15,10.95
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CPPO at 31 March,213,6,2.82,27,12.68
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CPPO at 31 March,234,c,c,23,9.83
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CPPO at 31 March,138,c,c,16,11.59
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CPPO at 31 March,78,c,c,12,15.38
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CPPO at 31 March,189,0,0,24,12.7
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CPPO at 31 March,162,c,c,16,9.88
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CPPO at 31 March,176,c,c,20,11.36
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CPPO at 31 March,160,c,c,12,7.5
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CPPO at 31 March,153,c,c,16,10.46
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CPPO at 31 March,101,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CPPO at 31 March,75,c,c,10,13.33
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CPPO at 31 March,169,c,c,9,5.33
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CPPO at 31 March,58,0,0,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CPPO at 31 March,148,0,0,17,11.49
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CPPO at 31 March,151,0,0,c,c
201516,Academic year,National,E92000001,England,,,,,,CINO at 31 March,156440,960,0.61,13880,8.87
201516,Academic year,Regional,E92000001,England,E12000001,North East,,,,CINO at 31 March,9870,50,0.47,740,7.46
201516,Academic year,Regional,E92000001,England,E12000002,North West,,,,CINO at 31 March,21680,180,0.85,1960,9.02
201516,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CINO at 31 March,15850,70,0.47,1530,9.63
201516,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CINO at 31 March,11530,70,0.63,970,8.42
201516,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CINO at 31 March,17010,130,0.78,1410,8.31
201516,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CINO at 31 March,16170,100,0.59,1440,8.89
201516,Academic year,Regional,E92000001,England,E12000007,London,,,,CINO at 31 March,25900,120,0.47,2080,8.02
201516,Academic year,Regional,E92000001,England,E12000008,South East,,,,CINO at 31 March,24400,120,0.49,2300,9.4
201516,Academic year,Regional,E92000001,England,E12000009,South West,,,,CINO at 31 March,14020,110,0.81,1460,10.44
201516,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CINO at 31 March,11330,40,0.39,910,8.02
201516,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CINO at 31 March,14570,80,0.53,1170,8.02
201516,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CINO at 31 March,1514,c,c,117,7.73
201516,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CINO at 31 March,338,0,0,37,10.95
201516,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CINO at 31 March,707,7,0.99,38,5.37
201516,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CINO at 31 March,493,c,c,35,7.1
201516,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CINO at 31 March,932,6,0.64,105,11.27
201516,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CINO at 31 March,916,7,0.76,53,5.79
201516,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CINO at 31 March,613,c,c,37,6.04
201516,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CINO at 31 March,1344,c,c,116,8.63
201516,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CINO at 31 March,491,0,0,32,6.52
201516,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CINO at 31 March,517,c,c,20,3.87
201516,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CINO at 31 March,991,c,c,63,6.36
201516,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CINO at 31 March,1014,c,c,83,8.19
201516,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CINO at 31 March,498,c,c,28,5.62
201516,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CINO at 31 March,743,c,c,90,12.11
201516,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CINO at 31 March,980,7,0.71,81,8.27
201516,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CINO at 31 March,639,7,1.1,54,8.45
201516,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CINO at 31 March,889,c,c,98,11.02
201516,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CINO at 31 March,739,7,0.95,62,8.39
201516,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CINO at 31 March,1509,11,0.73,153,10.14
201516,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CINO at 31 March,445,c,c,20,4.49
201516,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CINO at 31 March,636,c,c,40,6.29
201516,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CINO at 31 March,3490,52,1.49,345,9.89
201516,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CINO at 31 March,1835,10,0.54,115,6.27
201516,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CINO at 31 March,1759,19,1.08,149,8.47
201516,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CINO at 31 March,635,10,1.57,61,9.61
201516,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CINO at 31 March,610,7,1.15,52,8.52
201516,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CINO at 31 March,826,7,0.85,62,7.51
201516,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,742,c,c,59,7.95
201516,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,702,0,0,62,8.83
201516,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,884,7,0.79,102,11.54
201516,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,367,c,c,47,12.81
201516,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,531,6,1.13,43,8.1
201516,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,467,0,0,53,11.35
201516,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,742,0,0,73,9.84
201516,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,1014,10,0.99,106,10.45
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CINO at 31 March,594,0,0,67,11.28
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CINO at 31 March,1534,c,c,103,6.71
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CINO at 31 March,512,c,c,47,9.18
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CINO at 31 March,905,0,0,127,14.03
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,948,6,0.63,71,7.49
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CINO at 31 March,1499,c,c,83,5.54
201516,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CINO at 31 March,921,c,c,77,8.36
