time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_primary,t_secondary,t_special,t_pru
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,599,348,196,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,1175,583,345,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,2002,1120,560,286,36
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CINO at 31 March,1831,976,554,280,21
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,1233,663,330,208,32
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,1612,984,536,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,101,52,32,17,0
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,2830,1392,783,595,60
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,1470,779,488,164,39
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,934,397,c,277,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,373,152,106,102,13
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,880,494,255,106,25
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,402,167,c,132,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,446,256,127,55,8
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,2406,1208,659,505,34
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,1517,882,424,203,8
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,238,88,77,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,957,515,281,135,26
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,1496,705,427,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,1383,790,428,153,12
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,1749,755,541,427,26
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,568,259,177,c,c
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,1220,577,364,265,14
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,591,225,174,174,18
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,2964,1382,818,719,45
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,1864,786,430,631,17
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,867,386,c,243,c
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,1762,898,533,288,43
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,430,197,137,76,20
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,531,263,163,88,17
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,1290,683,400,174,33
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,562,275,169,105,13
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,462,241,177,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,846,403,312,112,19
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,1643,763,533,328,19
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,1242,582,401,240,19
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,3597,1776,1143,659,19
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,495,236,161,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,3771,1743,1097,917,14
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,654,308,169,165,12
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,877,346,237,270,24
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,2210,1132,730,332,16
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,525,245,169,111,0
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,754,425,239,80,10
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,556,270,149,123,14
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,899,483,238,154,24
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,2605,1171,766,647,21
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,430,210,120,91,9
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,1920,850,646,391,33
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,463,221,192,44,6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,359,151,c,108,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,473,204,155,114,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,264,105,68,91,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,1400,679,419,279,23
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,1334,687,515,111,21
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,1518,762,444,266,46
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,808,344,358,89,17
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,1562,864,530,130,38
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,29,0,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,367,157,97,105,8
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,892,428,306,126,32
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,401,177,118,88,18
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,1346,667,522,143,14
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,735,299,258,165,13
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,844,448,275,100,21
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,466,225,c,122,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,1014,476,310,c,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,654,272,187,182,13
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,11,6,c,c,0
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,1342,752,446,110,34
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,586,275,166,113,32
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,880,503,300,49,28
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,743,336,234,135,38
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,380,207,124,25,24
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,790,318,283,159,30
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,994,436,299,237,22
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,1378,762,513,74,29
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,948,496,250,187,15
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,1054,640,328,60,26
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,799,351,246,184,18
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,533,229,177,111,16
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,764,447,279,14,24
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,349,134,110,99,6
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,711,295,218,192,6
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,1090,531,385,165,9
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,949,464,253,209,23
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,1173,519,364,261,29
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,1005,454,321,215,15
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,663,216,152,286,9
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,1215,591,379,221,24
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,985,461,353,145,26
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,746,410,225,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,851,391,269,179,12
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,592,226,193,153,20
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,248,120,80,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,514,239,193,73,9
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,776,247,245,269,15
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,253,133,74,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,819,438,227,124,30
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,951,437,322,172,20
201617,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,34230,13380,15670,4550,640
201617,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,2220,840,980,360,40
201617,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,6680,3080,2730,740,130
201617,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,3830,1650,1670,430,90
201617,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,2450,950,1120,350,20
201617,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,4900,2070,2130,630,70
201617,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,2970,990,1510,390,90
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,3960,1280,2090,490,100
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,4480,1520,2150,760,60
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,2740,990,1280,400,60
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,1700,560,900,210,40
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,2260,730,1190,280,60
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,392,167,152,73,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,99,49,38,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,183,65,78,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,102,42,46,14,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,190,74,85,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,263,74,139,39,11
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,129,40,64,19,6
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,168,46,90,32,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,104,38,54,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,151,43,67,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,220,114,75,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,216,86,91,33,6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,170,75,76,13,6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,237,108,90,26,13
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,325,167,110,37,11
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,159,87,56,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,212,71,102,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,214,89,92,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,336,172,131,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,119,53,54,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,150,69,57,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,884,398,353,107,26
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,568,251,239,72,6
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,690,288,307,80,15
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,230,121,96,13,0
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,268,121,122,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,273,118,120,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,235,111,91,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,232,131,79,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,152,75,56,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,227,100,102,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,200,88,80,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,192,103,69,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,262,129,93,33,7
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,348,159,155,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,138,65,50,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,481,192,214,52,23
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,167,61,91,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,264,108,123,24,9
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,142,64,62,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,353,196,111,36,10
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,336,137,159,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,681,303,306,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,146,68,57,15,6
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,104,48,46,10,0
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,199,67,98,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,199,72,88,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,261,93,125,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,256,136,91,c,c
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,105,38,50,11,6
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,205,84,76,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,275,103,140,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,304,139,122,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,204,c,104,c,0
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,314,105,131,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,399,152,174,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,318,135,143,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,412,152,222,c,c
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,20,c,11,c,0
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,960,375,433,131,21
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,276,104,126,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CLA 12 months at 31 March,394,183,165,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CLA 12 months at 31 March,149,70,54,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CLA 12 months at 31 March,289,109,138,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CLA 12 months at 31 March,140,62,58,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CLA 12 months at 31 March,191,71,99,15,6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CLA 12 months at 31 March,522,196,242,78,6
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CLA 12 months at 31 March,349,194,131,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,164,64,73,27,0
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,366,194,134,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,341,136,160,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,405,185,160,53,7
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,351,123,161,61,6
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,124,45,60,c,c
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,288,96,152,c,c
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,148,53,69,20,6
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,470,128,253,83,6
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,436,144,218,62,12
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,171,65,87,19,0
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,525,194,238,66,27
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,168,50,88,23,7
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,103,36,59,c,c
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,405,135,207,45,18
201617,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,136,45,79,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,40,8,23,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,181,61,88,26,6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,194,c,83,55,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,304,120,129,55,0
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,661,263,290,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,97,37,37,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,945,262,535,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,203,87,86,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,171,63,74,27,7
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,257,76,137,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,162,70,67,25,0
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,100,32,46,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,74,21,41,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,306,153,115,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,372,113,181,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,77,19,44,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,269,69,128,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,42,9,24,c,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,28,c,18,c,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,71,19,40,c,c
