time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_read_eligible_pupils,t_read_met_expected_standard,pt_read_met_expected_standard,t_writta_eligible_pupils,t_writta_met_expected_standard,pt_writta_met_expected_standard,t_mat_eligible_pupils,t_mat_met_expected_standard,pt_mat_met_expected_standard,t_rwm_eligible_pupils,t_rwm_met_expected_standard,pt_rwm_met_expected_standard,t_gps_eligible_pupils,t_gps_met_expected_standard,pt_gps_met_expected_standard,t_scita_eligible_pupils,t_scita_met_expected_standard,pt_scita_met_expected_standard,t_read_progress_eligible_pupils,t_read_progress_score,avg_read_progress_score,avg_read_progress_score_lower_CI,avg_read_progress_score_upper_CI,t_writta_progress_eligible_pupils,t_writta_progress_score,avg_writta_progress_score,avg_writta_progress_score_lower_CI,avg_writta_progress_score_upper_CI,t_mat_progress_eligible_pupils,t_mat_progress_score,avg_mat_progress_score,avg_mat_progress_score_lower_CI,avg_mat_progress_score_upper_CI
201819,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Revised,32,12,38,32,10,31,32,13,41,32,9,28,32,11,34,31,10,32,29,-12.81,-0.44,-2.69,1.81,29,-48.58,-1.68,-3.75,0.4,29,-25.28,-0.87,-2.83,1.09
201819,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Revised,91,41,45,91,41,45,91,42,46,91,30,33,91,41,45,91,46,51,86,-53.26,-0.62,-1.92,0.69,86,-121.33,-1.41,-2.61,-0.21,86,-142.77,-1.66,-2.8,-0.52
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Revised,56,21,38,56,22,39,56,23,41,56,19,34,56,23,41,56,25,45,50,15.46,0.31,-1.4,2.02,50,-15.86,-0.32,-1.9,1.26,50,15.91,0.32,-1.18,1.81
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Revised,64,29,45,64,38,59,64,34,53,64,27,42,64,32,50,64,37,58,61,-161.75,-2.65,-4.2,-1.1,63,-88.26,-1.4,-2.81,0.01,61,-184.24,-3.02,-4.37,-1.67
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Revised,48,25,52,48,29,60,48,27,56,48,24,50,48,27,56,48,31,65,40,-43.02,-1.08,-2.99,0.84,43,-44.79,-1.04,-2.74,0.66,40,-41.68,-1.04,-2.71,0.63
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Revised,52,29,56,52,32,62,52,33,63,52,21,40,52,33,63,52,36,69,50,-67.14,-1.34,-3.05,0.37,50,5.21,0.1,-1.47,1.68,50,-63.72,-1.27,-2.77,0.22
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Revised,74,34,46,74,34,46,74,37,50,74,28,38,74,35,47,74,41,55,64,-113.26,-1.77,-3.28,-0.26,66,-137.48,-2.08,-3.46,-0.71,64,-109.88,-1.72,-3.04,-0.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Revised,23,14,61,23,14,61,23,14,61,23,11,48,23,15,65,23,15,65,18,29.51,1.64,-1.21,4.49,19,-17.5,-0.92,-3.48,1.64,17,2.74,0.16,-2.4,2.72
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Revised,87,52,60,87,48,55,87,45,52,87,38,44,87,50,57,87,53,61,72,-46.83,-0.65,-2.08,0.78,72,-36.21,-0.5,-1.82,0.81,73,-147.22,-2.02,-3.25,-0.78
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Revised,59,28,47,59,29,49,59,30,51,59,18,31,59,28,47,59,32,54,57,-146.38,-2.57,-4.17,-0.97,57,-142.47,-2.5,-3.98,-1.02,57,-146.21,-2.57,-3.96,-1.17
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Revised,123,69,56,122,77,63,123,78,63,122,62,51,123,77,63,122,78,64,96,34.93,0.36,-0.87,1.6,99,34.78,0.35,-0.77,1.47,95,58.59,0.62,-0.47,1.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Revised,79,34,43,79,37,47,79,36,46,79,24,30,79,38,48,79,39,49,62,-30.94,-0.5,-2.04,1.04,66,-60.7,-0.92,-2.29,0.45,61,-56.57,-0.93,-2.28,0.43
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Revised,127,73,57,127,82,65,127,84,66,127,63,50,127,82,65,127,84,66,122,-7.64,-0.06,-1.16,1.03,125,68.27,0.55,-0.45,1.54,122,93.56,0.77,-0.19,1.72
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Revised,82,39,48,82,43,52,82,42,51,82,32,39,82,41,50,82,46,56,79,-55.95,-0.71,-2.07,0.65,80,-109.34,-1.37,-2.61,-0.12,80,-172.62,-2.16,-3.34,-0.98
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Revised,35,21,60,35,23,66,35,23,66,35,18,51,35,22,63,35,22,63,31,-19.19,-0.62,-2.79,1.55,31,-9.68,-0.31,-2.32,1.69,31,-33.39,-1.08,-2.97,0.82
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Revised,101,52,51,101,56,55,101,55,54,101,42,42,101,64,63,101,58,57,92,-227.87,-2.48,-3.74,-1.22,96,-200.21,-2.09,-3.22,-0.95,92,-135.53,-1.47,-2.57,-0.37
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Revised,64,36,56,63,40,63,64,41,64,63,31,49,64,38,59,63,43,68,55,49.93,0.91,-0.72,2.54,56,20.22,0.36,-1.13,1.85,55,-7.69,-0.14,-1.56,1.28
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Revised,45,15,33,45,19,42,45,17,38,45,15,33,45,18,40,45,18,40,37,-81.11,-2.19,-4.18,-0.2,38,-67.9,-1.79,-3.6,0.02,36,-45.9,-1.28,-3.04,0.49
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Revised,94,44,47,94,46,49,94,56,60,94,37,39,94,53,56,94,57,61,81,-4.03,-0.05,-1.39,1.29,82,-44.1,-0.54,-1.77,0.69,81,-8.37,-0.1,-1.28,1.07
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Revised,86,32,37,86,37,43,86,34,40,86,23,27,86,35,41,86,41,48,81,-107.61,-1.33,-2.67,0.02,80,-88.82,-1.11,-2.36,0.14,81,-180.62,-2.23,-3.4,-1.06
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Revised,115,60,52,115,64,56,115,58,50,115,47,41,115,59,51,115,66,57,99,-28.29,-0.29,-1.5,0.93,101,-29.29,-0.29,-1.4,0.82,100,-111.45,-1.11,-2.17,-0.06
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Revised,94,48,51,94,47,50,94,53,56,94,42,45,94,53,56,94,50,53,89,-70.09,-0.79,-2.07,0.5,89,-58.8,-0.66,-1.84,0.52,89,-28.63,-0.32,-1.44,0.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Revised,33,10,30,33,9,27,33,11,33,33,9,27,33,9,27,33,9,27,31,-124.64,-4.02,-6.19,-1.85,32,-129.17,-4.04,-6.01,-2.06,31,-104.94,-3.39,-5.28,-1.49
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Revised,103,43,42,103,44,43,103,48,47,103,34,33,103,46,45,103,46,45,96,-146.23,-1.52,-2.76,-0.29,96,-156.81,-1.63,-2.77,-0.49,96,-94.35,-0.98,-2.06,0.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Revised,68,39,57,68,34,50,68,36,53,68,25,37,68,40,59,68,40,59,58,-37.32,-0.64,-2.23,0.95,58,-97.32,-1.68,-3.14,-0.21,56,-64.91,-1.16,-2.57,0.25
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Revised,112,61,54,112,75,67,112,62,55,112,51,46,112,72,64,112,77,69,106,-135.28,-1.28,-2.45,-0.1,107,-32.12,-0.3,-1.38,0.78,106,-202.55,-1.91,-2.94,-0.88
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Revised,75,32,43,75,33,44,75,35,47,75,25,33,75,35,47,75,37,49,71,-57.57,-0.81,-2.25,0.63,72,-139.44,-1.94,-3.25,-0.62,71,-109.23,-1.54,-2.79,-0.28
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Revised,69,32,46,69,35,51,69,30,43,69,20,29,69,34,49,69,43,62,63,-127.3,-2.02,-3.55,-0.5,64,-183.31,-2.86,-4.26,-1.47,63,-262.99,-4.17,-5.51,-2.84
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Revised,28,8,29,28,15,54,28,16,57,28,8,29,28,12,43,28,16,57,25,-127.38,-5.1,-7.52,-2.68,25,-72.95,-2.92,-5.15,-0.69,25,-111.45,-4.46,-6.57,-2.35
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Revised,46,33,72,46,32,70,46,30,65,46,23,50,46,36,78,46,34,74,45,20.55,0.46,-1.35,2.26,45,-7.25,-0.16,-1.82,1.5,44,-95.14,-2.16,-3.75,-0.57
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Revised,64,24,38,64,29,45,64,26,41,64,20,31,64,28,44,64,24,38,64,-168.19,-2.63,-4.14,-1.12,64,-71.95,-1.12,-2.52,0.27,64,-142.58,-2.23,-3.55,-0.91
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Revised,12,6,50,12,6,50,12,6,50,12,c,c,12,7,58,12,8,67,12,-43.86,-3.66,-7.15,-0.16,12,-27.11,-2.26,-5.48,0.96,12,-27.06,-2.26,-5.3,0.79
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Revised,49,24,49,49,27,55,49,26,53,49,22,45,49,26,53,48,31,65,44,-23.38,-0.53,-2.36,1.29,44,-23.74,-0.54,-2.22,1.14,43,-10.92,-0.25,-1.86,1.36
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,Revised,76,30,39,76,29,38,76,28,37,76,22,29,76,32,42,76,35,46,69,-70.22,-1.02,-2.47,0.44,69,-62.53,-0.91,-2.25,0.44,69,-141.59,-2.05,-3.32,-0.78
201819,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,Revised,3240,1590,49,3220,1620,50,3240,1660,51,3220,1180,37,3240,1700,53,3220,1830,57,3040,-713.58,-0.23,-0.45,-0.02,3090,-2517.24,-0.82,-1.02,-0.61,3050,-2936.73,-0.96,-1.16,-0.77
201819,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,Revised,230,140,58,230,140,60,230,140,60,230,110,48,230,140,61,230,150,66,220,228.99,1.06,0.23,1.88,230,151.58,0.67,-0.07,1.42,220,47.18,0.21,-0.5,0.93
201819,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,Revised,690,350,50,690,360,52,690,370,54,690,260,38,690,380,55,680,400,58,650,-152.47,-0.24,-0.71,0.24,660,-559.77,-0.85,-1.29,-0.42,650,-394.23,-0.61,-1.02,-0.19
201819,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,Revised,360,170,47,360,170,49,360,180,51,360,130,35,360,180,50,360,190,54,340,-86.16,-0.25,-0.91,0.4,340,-182.34,-0.54,-1.15,0.07,340,-231.45,-0.68,-1.26,-0.11
201819,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,Revised,220,100,46,220,110,52,220,100,44,220,70,33,220,110,51,220,120,55,200,-12.77,-0.06,-0.91,0.79,210,-7.58,-0.04,-0.81,0.74,200,-239.23,-1.19,-1.94,-0.45
201819,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,Revised,480,240,51,480,250,52,480,240,50,480,180,38,480,260,55,480,280,58,450,-171.15,-0.38,-0.94,0.19,460,-362.34,-0.8,-1.32,-0.27,450,-502.72,-1.11,-1.61,-0.62
201819,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,Revised,280,120,44,280,130,45,280,140,48,280,90,31,280,130,45,280,150,52,260,-232.09,-0.89,-1.64,-0.14,270,-263.99,-1,-1.68,-0.31,260,-313.83,-1.2,-1.86,-0.55
201819,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,Revised,340,190,55,340,180,54,340,200,58,340,140,42,340,200,59,340,210,61,310,257.43,0.83,0.14,1.51,320,-175.12,-0.54,-1.16,0.08,310,-110.33,-0.35,-0.95,0.24
201819,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,Revised,410,180,45,410,190,47,410,180,45,410,130,32,410,200,50,410,210,52,390,-322.88,-0.83,-1.45,-0.22,390,-591.22,-1.53,-2.1,-0.96,390,-841.53,-2.17,-2.71,-1.64
201819,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,Revised,240,110,44,240,90,38,240,110,47,240,70,31,240,100,43,240,120,50,220,-222.48,-1,-1.81,-0.19,230,-526.46,-2.29,-3.02,-1.55,220,-350.59,-1.57,-2.27,-0.86
201819,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,Revised,140,80,54,140,80,53,140,90,61,140,60,43,140,90,59,140,90,62,130,17.56,0.13,-0.92,1.19,140,-65.14,-0.48,-1.43,0.48,130,-61.1,-0.46,-1.37,0.46
201819,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,Revised,200,110,56,200,110,54,200,110,56,200,80,42,200,120,58,200,120,60,180,239.87,1.33,0.43,2.22,190,-109.98,-0.59,-1.41,0.23,180,-49.23,-0.27,-1.06,0.51
201819,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,Revised,40,26,65,40,25,63,40,26,65,40,22,55,40,25,63,40,27,68,40,1.1,0.03,-1.89,1.94,40,-35.87,-0.9,-2.66,0.87,39,-39.48,-1.01,-2.7,0.68
201819,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,Revised,10,c,c,10,c,c,10,6,c,10,c,c,10,7,c,10,7,c,10,-23.47,-2.35,-6.17,1.48,10,-24.9,-2.49,-6.02,1.04,10,-1.18,-0.12,-3.46,3.22
201819,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,Revised,26,14,54,26,15,58,26,16,62,26,12,46,26,16,62,26,15,58,22,42.94,1.95,-0.63,4.53,24,4.1,0.17,-2.11,2.45,24,22.32,0.93,-1.23,3.09
201819,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,Revised,16,7,44,16,c,c,16,6,38,16,c,c,16,c,c,16,c,c,16,-30.22,-1.89,-4.91,1.14,16,-30.52,-1.91,-4.7,0.88,16,-38.02,-2.38,-5.02,0.26
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,Revised,20,15,75,20,14,70,20,11,55,20,9,45,20,14,70,20,16,80,20,90.07,4.5,1.8,7.21,20,44.26,2.21,-0.28,4.71,20,21.85,1.09,-1.27,3.45
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,Revised,23,14,61,23,16,70,23,15,65,23,13,57,23,16,70,23,18,78,19,37.57,1.98,-0.8,4.75,21,49.94,2.38,-0.06,4.81,19,23.08,1.21,-1.21,3.64
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,Revised,12,7,58,12,7,58,12,9,75,12,6,50,12,8,67,12,10,83,12,-18.74,-1.56,-5.05,1.93,12,-15.22,-1.27,-4.49,1.95,12,-26.49,-2.21,-5.26,0.84
201819,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,Revised,12,7,58,12,8,67,12,7,58,12,6,50,12,7,58,12,9,75,12,-7.99,-0.67,-4.16,2.83,12,26.91,2.24,-0.98,5.46,12,5.33,0.44,-2.61,3.49
201819,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,Revised,11,7,64,11,6,55,11,6,55,11,c,c,11,8,73,11,8,73,9,10.73,1.19,-2.84,5.23,11,-0.19,-0.02,-3.38,3.35,10,-16.09,-1.61,-4.95,1.73
201819,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,Revised,32,15,47,32,17,53,32,19,59,32,14,44,32,18,56,32,17,53,30,40.23,1.34,-0.87,3.55,32,15.29,0.48,-1.5,2.45,31,44.21,1.43,-0.47,3.32
201819,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,Revised,26,15,58,26,18,69,26,15,58,26,12,46,26,17,65,26,19,73,24,61.1,2.55,0.08,5.02,24,111.82,4.66,2.38,6.94,24,46.54,1.94,-0.22,4.1
201819,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,Revised,15,7,47,15,6,40,15,7,47,15,6,40,15,8,53,15,7,47,14,-16.17,-1.16,-4.39,2.08,14,-19.39,-1.39,-4.37,1.6,14,-33.34,-2.38,-5.2,0.44
201819,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,Revised,25,12,48,25,12,48,25,12,48,25,9,36,25,11,44,25,11,44,25,-20.63,-0.83,-3.25,1.59,25,-65.39,-2.62,-4.85,-0.38,25,-14.98,-0.6,-2.71,1.51
201819,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,Revised,30,12,40,30,14,47,30,14,47,30,10,33,30,11,37,30,14,47,28,0.6,0.02,-2.27,2.31,28,-3.15,-0.11,-2.22,2,28,20.77,0.74,-1.25,2.74
201819,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,Revised,11,c,c,11,c,c,11,c,c,11,c,c,11,c,c,11,c,c,9,-31.54,-3.5,-7.54,0.53,10,-1.38,-0.14,-3.67,3.39,9,2.74,0.3,-3.22,3.83
201819,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,Revised,16,c,c,16,6,38,16,c,c,16,c,c,16,6,38,16,6,38,14,-35.98,-2.57,-5.8,0.66,14,-44.06,-3.15,-6.13,-0.16,14,-61.75,-4.41,-7.23,-1.59
201819,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,Revised,14,8,57,14,7,50,14,9,64,14,c,c,14,8,57,14,9,64,13,23.11,1.78,-1.58,5.13,13,20.63,1.59,-1.51,4.68,13,46.01,3.54,0.61,6.47
201819,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,Revised,44,20,45,44,21,48,44,18,41,44,14,32,44,23,52,44,28,64,39,-29.14,-0.75,-2.68,1.19,41,-41.4,-1.01,-2.75,0.73,39,-86.48,-2.22,-3.91,-0.53
201819,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,Revised,15,6,40,15,7,47,15,7,47,15,c,c,15,6,40,15,7,47,15,-11.08,-0.74,-3.86,2.39,15,-2.14,-0.14,-3.02,2.74,15,-47.67,-3.18,-5.91,-0.45
201819,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,Revised,12,10,83,12,10,83,12,9,75,12,8,67,12,11,92,12,11,92,12,-3.21,-0.27,-3.76,3.23,12,-7.9,-0.66,-3.88,2.56,12,-12.55,-1.05,-4.1,2
201819,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,Revised,91,40,44,91,42,46,91,49,54,91,28,31,91,47,52,91,50,55,87,-100.7,-1.16,-2.45,0.14,88,-154.17,-1.75,-2.94,-0.56,88,-134.51,-1.53,-2.65,-0.4
201819,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,Revised,51,30,59,51,28,55,51,29,57,51,22,43,51,33,65,51,31,61,49,10.87,0.22,-1.51,1.95,50,-43.91,-0.88,-2.46,0.7,49,-1.38,-0.03,-1.54,1.48
201819,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,Revised,71,38,54,71,33,46,71,39,55,71,26,37,71,40,56,71,39,55,63,-11.94,-0.19,-1.71,1.33,64,-174.89,-2.73,-4.13,-1.34,63,-49.57,-0.79,-2.12,0.54
201819,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,Revised,34,21,62,34,19,56,34,23,68,34,16,47,34,22,65,34,23,68,34,51.71,1.52,-0.55,3.6,34,68.63,2.02,0.1,3.93,34,75.22,2.21,0.4,4.02
201819,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,Revised,28,18,64,28,18,64,28,19,68,28,15,54,28,20,71,28,21,75,28,-40.05,-1.43,-3.72,0.86,28,-35.39,-1.26,-3.37,0.85,28,-15.25,-0.54,-2.54,1.45
201819,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,Revised,31,15,48,31,17,55,31,17,55,31,8,26,31,20,65,31,17,55,30,29.79,0.99,-1.22,3.2,30,27.38,0.91,-1.12,2.95,29,-10.9,-0.38,-2.34,1.59
201819,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,Revised,19,7,37,19,11,58,19,9,47,19,c,c,19,9,47,19,12,63,19,-16.13,-0.85,-3.62,1.93,19,-34.08,-1.79,-4.35,0.77,19,-45.47,-2.39,-4.82,0.03
201819,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,Revised,22,12,55,22,13,59,22,13,59,22,9,41,22,13,59,21,11,52,20,-13.79,-0.69,-3.4,2.02,22,1.84,0.08,-2.3,2.46,20,-60.02,-3,-5.36,-0.64
201819,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,Revised,16,9,56,16,10,63,16,8,50,16,7,44,16,9,56,16,11,69,16,17.03,1.06,-1.96,4.09,16,15.44,0.97,-1.83,3.76,16,-25.18,-1.57,-4.21,1.07
201819,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,Revised,27,17,63,27,18,67,27,20,74,27,15,56,27,17,63,27,20,74,27,91.23,3.38,1.05,5.71,27,16.99,0.63,-1.52,2.78,27,81.16,3.01,0.97,5.04
201819,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,Revised,22,10,45,22,10,45,22,11,50,22,8,36,22,10,45,22,11,50,21,-5.08,-0.24,-2.88,2.4,21,-71.59,-3.41,-5.84,-0.97,21,-18.34,-0.87,-3.18,1.43
201819,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,Revised,24,13,54,24,13,54,24,14,58,24,11,46,24,14,58,24,16,67,23,23.59,1.03,-1.5,3.55,23,7.52,0.33,-2,2.65,23,-22.54,-0.98,-3.18,1.22
201819,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,Revised,29,12,41,29,15,52,29,12,41,29,7,24,29,12,41,29,16,55,26,-43.36,-1.67,-4.04,0.71,27,7.51,0.28,-1.87,2.43,26,5.68,0.22,-1.85,2.29
201819,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,Revised,38,21,55,38,21,55,38,23,61,38,18,47,38,22,58,38,23,61,36,-21.6,-0.6,-2.62,1.42,36,-26.87,-0.75,-2.61,1.11,36,14.12,0.39,-1.37,2.15
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,Revised,9,c,c,9,6,c,9,7,c,9,c,c,9,6,c,9,6,c,9,10.95,1.22,-2.82,5.25,9,16.24,1.8,-1.92,5.52,9,9.76,1.08,-2.44,4.61
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,Revised,42,18,43,42,21,50,42,22,52,42,14,33,42,22,52,42,21,50,37,12.42,0.34,-1.65,2.32,37,23.68,0.64,-1.19,2.47,37,10.67,0.29,-1.45,2.03
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,Revised,12,8,67,12,c,c,12,6,50,12,c,c,12,c,c,12,6,50,11,35.27,3.21,-0.44,6.85,11,12.81,1.16,-2.2,4.53,11,6.28,0.57,-2.61,3.76
