time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CLA 12 months at 31 March,Revised,33,807.75,24.5,c,c,7,21.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CLA 12 months at 31 March,Revised,48,1449,30.2,9,18.8,18,37.5,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CLA 12 months at 31 March,Revised,43,795.75,18.5,c,c,6,14,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CLA 12 months at 31 March,Revised,53,1434.25,27.1,9,17,17,32.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CLA 12 months at 31 March,Revised,56,1459.25,26.1,10,17.9,20,35.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CLA 12 months at 31 March,Revised,19,370.5,19.5,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CLA 12 months at 31 March,Revised,53,1389.75,26.2,8,15.1,14,26.4,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CLA 12 months at 31 March,Revised,16,357.75,22.4,c,c,6,37.5,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,Revised,81,1750.25,21.6,10,12.3,22,27.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,Revised,94,1938.25,20.6,7,7.4,24,25.5,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,Revised,29,567.25,19.6,c,c,6,20.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,Revised,81,1871.5,23.1,14,17.3,22,27.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,Revised,25,547.5,21.9,c,c,6,24,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,Revised,21,351.5,16.7,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,Revised,79,1742,22.1,6,7.6,21,26.6,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,Revised,25,580,23.2,c,c,7,28,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,Revised,6,201,33.5,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,Revised,36,826.75,23,c,c,10,27.8,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,Revised,42,1064,25.3,7,16.7,14,33.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,Revised,47,1092.25,23.2,6,12.8,15,31.9,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,Revised,129,2626.5,20.4,12,9.3,36,27.9,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,Revised,13,416.25,32,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,Revised,150,3188.25,21.3,14,9.3,34,22.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,Revised,35,836.5,23.9,c,c,8,22.9,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,Revised,29,607.5,20.9,c,c,6,20.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,Revised,56,1047.25,18.7,9,16.1,18,32.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,Revised,32,774,24.2,6,18.8,10,31.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,Revised,23,659.5,28.7,c,c,10,43.5,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,Revised,13,405.5,31.2,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,Revised,39,745.25,19.1,c,c,6,15.4,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,Revised,76,1412.75,18.6,8,10.5,17,22.4,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,Revised,12,399.5,33.3,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,Revised,51,1149,22.5,7,13.7,20,39.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,Revised,14,536,38.3,c,c,8,57.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,Revised,8,118.75,14.8,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,Revised,8,161,20.1,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,CLA 12 months at 31 March,Revised,39,791.5,20.3,6,15.4,11,28.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,Revised,58,1215.75,21,8,13.8,14,24.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,Revised,46,1060,23,7,15.2,14,30.4,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,Revised,61,1288.5,21.1,c,c,20,32.8,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,CLA 12 months at 31 March,Revised,32,676,21.1,c,c,9,28.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,Revised,64,1321.25,20.6,c,c,20,31.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,Revised,0,z,z,z,z,z,z,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,Revised,16,360.5,22.5,c,c,7,43.8,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,Revised,33,777.5,23.6,7,21.2,11,33.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CLA 12 months at 31 March,Revised,41,836,20.4,c,c,10,24.4,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,Revised,25,687.5,27.5,6,24,11,44,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,Revised,21,398.5,19,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,Revised,33,738,22.4,c,c,8,24.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,Revised,37,585.25,15.8,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,Revised,15,383.25,25.6,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,Revised,33,744.75,22.6,c,c,7,21.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,Revised,22,513,23.3,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,Revised,27,696,25.8,c,c,11,40.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,Revised,29,725.5,25,c,c,9,31,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,Revised,7,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,Revised,25,671.5,26.9,c,c,7,28,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,Revised,37,783.25,21.2,7,18.9,11,29.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,Revised,26,612.5,23.6,c,c,6,23.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,Revised,43,974.75,22.7,c,c,12,27.9,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,Revised,27,885,32.8,6,22.2,11,40.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,Revised,23,557.5,24.2,c,c,9,39.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,Revised,22,560.25,25.5,c,c,9,40.9,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,Revised,26,579.5,22.3,c,c,8,30.8,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,Revised,34,769,22.6,8,23.5,12,35.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,Revised,17,394.75,23.2,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,Revised,23,422.5,18.4,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,Revised,34,897,26.4,c,c,13,38.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,Revised,77,1651.5,21.4,13,16.9,21,27.3,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,Revised,30,1036.5,34.6,8,26.7,14,46.7,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,Revised,26,777.5,29.9,c,c,12,46.2,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,Revised,47,1118.25,23.8,c,c,14,29.8,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,Revised,19,472,24.8,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,Revised,25,683,27.3,c,c,9,36,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,Revised,14,508,36.3,c,c,8,57.1,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,Revised,8,c,c,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,Revised,12,320,26.7,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,Revised,19,425.5,22.4,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,Revised,13,351,27,c,c,c,c,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,Revised,20,427,21.4,c,c,6,30,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,Revised,25,545.75,21.8,c,c,6,24,x,x,x,x,x,x,x,x,x
202021,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,Revised,1900,43617,22.9,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,Revised,130,2965.25,23,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,Revised,290,5666.25,19.4,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,Revised,240,5132.25,21.6,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,Revised,180,4148.5,23,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,Revised,210,5877.75,27.9,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,Revised,110,2188.75,19.9,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,Revised,290,7131.5,24.3,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,Revised,300,6712.5,22.6,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,Revised,150,3794.25,24.8,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,Revised,120,2872.75,23.7,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,Revised,170,4258.75,24.8,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,Revised,14,422,30.1,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,Revised,6,126.25,21,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,Revised,18,439.25,24.4,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,Revised,11,130,11.8,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,Revised,7,97,13.9,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,Revised,17,198.75,11.7,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,Revised,9,247.5,27.5,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,Revised,13,449,34.5,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,Revised,22,511.5,23.3,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,Revised,c,c,c,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,Revised,16,152.75,9.5,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,Revised,18,340,18.9,x,x,x,x,x,x,x,x,x,x,x,x,x
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,Revised,9,205.75,22.9,x,x,x,x,x,x,x,x,x,x,x,x,x
