time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_no_identified_SEN,t_all_SEN,t_SEN_support,t_statement_or_EHC_plan,t_ASD,t_HI,t_MLD,t_MSI,t_NSA,t_OTH,t_PD,t_PMLD,t_SEMH,t_SLCN,t_SLD,t_SPLD,t_VI,pt_no_identified_SEN,pt_all_SEN,pt_SEN_support,pt_statement_or_EHC_plan,pt_ASD,pt_HI,pt_MLD,pt_MSI,pt_NSA,pt_OTH,pt_PD,pt_PMLD,pt_SEMH,pt_SLCN,pt_SLD,pt_SPLD,pt_VI
202122,Academic year,National,E92000001,England,,,,,,CINO at 31 March,139320,72140,67180,29720,37460,13000,650,7720,200,1140,1820,2800,3480,16550,8830,6850,3560,570,51.8,48.2,21.3,26.9,19.3,1,11.5,0.3,1.7,2.7,4.2,5.2,24.6,13.1,10.2,5.3,0.8
202122,Academic year,Regional,E92000001,England,E12000001,North East,,,,CINO at 31 March,8960,4720,4240,1830,2410,870,50,550,10,70,80,160,260,940,550,490,190,30,52.7,47.3,20.4,26.9,20.5,1.3,12.9,0.2,1.7,1.9,3.7,6.1,22.2,12.9,11.5,4.5,0.6
202122,Academic year,Regional,E92000001,England,E12000002,North West,,,,CINO at 31 March,19510,10570,8940,4240,4690,1590,60,1080,40,190,230,320,520,2350,1160,820,490,90,54.2,45.8,21.8,24.1,17.7,0.6,12.1,0.4,2.2,2.6,3.6,5.8,26.3,13,9.2,5.5,1
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CINO at 31 March,15220,8980,6240,3340,2900,950,90,850,10,100,140,250,290,1780,940,460,350,60,59,41,21.9,19.1,15.2,1.5,13.6,0.1,1.5,2.2,3.9,4.6,28.5,15,7.3,5.6,0.9
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CINO at 31 March,9780,5390,4400,2340,2060,760,50,650,20,80,140,180,220,1250,460,310,260,30,55.1,44.9,23.9,21,17.2,1.2,14.9,0.5,1.8,3.1,4,5.1,28.3,10.5,6.9,5.8,0.7
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CINO at 31 March,15930,8380,7550,3410,4140,1250,60,1230,20,110,210,380,360,1750,990,800,320,70,52.6,47.4,21.4,26,16.5,0.8,16.3,0.3,1.4,2.8,5,4.8,23.1,13.1,10.6,4.3,0.9
202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CINO at 31 March,9830,4270,5560,1780,3780,990,60,510,30,100,140,350,320,1180,480,1100,260,50,43.4,56.6,18.1,38.4,17.8,1.1,9.1,0.5,1.7,2.6,6.3,5.7,21.2,8.7,19.9,4.7,0.8
202122,Academic year,Regional,E92000001,England,E12000007,London,,,,CINO at 31 March,22440,11110,11330,4280,7050,3120,110,740,20,220,410,320,670,2340,1680,1080,510,110,49.5,50.5,19.1,31.4,27.5,1,6.5,0.2,2,3.6,2.8,5.9,20.6,14.8,9.6,4.5,1
202122,Academic year,Regional,E92000001,England,E12000008,South East,,,,CINO at 31 March,25710,12810,12910,5490,7410,2600,120,1430,40,160,300,640,610,3090,1740,1320,760,100,49.8,50.2,21.4,28.8,20.1,0.9,11,0.3,1.3,2.3,5,4.7,24,13.5,10.3,5.9,0.8
202122,Academic year,Regional,E92000001,England,E12000009,South West,,,,CINO at 31 March,11940,5910,6030,3010,3020,880,50,690,20,110,170,220,240,1890,840,470,420,40,49.5,50.5,25.2,25.3,14.6,0.9,11.4,0.3,1.9,2.9,3.6,3.9,31.4,13.9,7.7,6.9,0.6
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CINO at 31 March,8840,4670,4180,1780,2400,1210,40,220,c,90,140,110,210,940,680,280,220,50,52.8,47.2,20.1,27.1,28.9,1,5.1,c,2.1,3.4,2.5,5,22.4,16.2,6.7,5.1,1.2
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CINO at 31 March,13600,6440,7160,2510,4650,1920,70,530,10,130,260,210,460,1400,1000,800,300,70,47.4,52.6,18.4,34.2,26.8,1,7.3,0.2,1.9,3.6,2.9,6.5,19.6,14,11.2,4.1,0.9
202122,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CINO at 31 March,967,479,488,213,275,113,c,85,0,c,8,14,39,99,51,50,21,c,49.5,50.5,22,28.4,23.2,c,17.4,0,c,1.6,2.9,8,20.3,10.5,10.2,4.3,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CINO at 31 March,417,232,185,88,97,41,c,38,0,c,c,9,12,33,27,c,9,c,55.6,44.4,21.1,23.3,22.2,c,20.5,0,c,c,4.9,6.5,17.8,14.6,c,4.9,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CINO at 31 March,756,398,358,134,224,107,7,49,c,c,12,9,24,75,32,27,7,c,52.6,47.4,17.7,29.6,29.9,2,13.7,c,c,3.4,2.5,6.7,20.9,8.9,7.5,2,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CINO at 31 March,589,342,247,150,97,48,c,43,c,c,c,8,c,55,43,14,18,c,58.1,41.9,25.5,16.5,19.4,c,17.4,c,c,c,3.2,c,22.3,17.4,5.7,7.3,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CINO at 31 March,822,494,328,192,136,28,6,59,c,10,c,6,27,99,32,30,23,c,60.1,39.9,23.4,16.5,8.5,1.8,18,c,3,c,1.8,8.2,30.2,9.8,9.1,7,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CINO at 31 March,1026,586,440,202,238,90,c,34,c,c,8,12,31,88,83,65,20,c,57.1,42.9,19.7,23.2,20.5,c,7.7,c,c,1.8,2.7,7,20,18.9,14.8,4.5,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CINO at 31 March,567,288,279,88,191,68,c,18,0,c,14,12,17,63,41,25,14,c,50.8,49.2,15.5,33.7,24.4,c,6.5,0,c,5,4.3,6.1,22.6,14.7,9,5,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CINO at 31 March,1035,483,552,163,389,102,9,62,0,c,6,33,29,117,80,96,9,c,46.7,53.3,15.7,37.6,18.5,1.6,11.2,0,c,1.1,6,5.3,21.2,14.5,17.4,1.6,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CINO at 31 March,628,329,299,124,175,64,c,40,0,c,c,12,19,79,27,31,13,c,52.4,47.6,19.7,27.9,21.4,c,13.4,0,c,c,4,6.4,26.4,9,10.4,4.3,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CINO at 31 March,520,210,310,124,186,57,9,33,c,c,7,14,23,75,26,39,21,0,40.4,59.6,23.8,35.8,18.4,2.9,10.6,c,c,2.3,4.5,7.4,24.2,8.4,12.6,6.8,0
202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CINO at 31 March,931,537,394,191,203,51,c,46,c,29,8,10,19,76,61,55,30,c,57.7,42.3,20.5,21.8,12.9,c,11.7,c,7.4,2,2.5,4.8,19.3,15.5,14,7.6,c
202122,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CINO at 31 March,698,343,355,157,198,98,c,41,0,c,c,16,15,81,42,48,7,0,49.1,50.9,22.5,28.4,27.6,c,11.5,0,c,c,4.5,4.2,22.8,11.8,13.5,2,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CINO at 31 March,418,196,222,103,119,44,0,30,c,c,c,9,22,41,40,18,8,c,46.9,53.1,24.6,28.5,19.8,0,13.5,c,c,c,4.1,9.9,18.5,18,8.1,3.6,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CINO at 31 March,607,322,285,141,144,42,c,54,0,c,9,23,c,60,46,37,9,c,53,47,23.2,23.7,14.7,c,18.9,0,c,3.2,8.1,c,21.1,16.1,13,3.2,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CINO at 31 March,655,401,254,141,113,49,c,53,0,c,7,c,12,57,43,10,12,c,61.2,38.8,21.5,17.3,19.3,c,20.9,0,c,2.8,c,4.7,22.4,16.9,3.9,4.7,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CINO at 31 March,594,326,268,108,160,62,c,34,c,9,c,10,16,75,36,11,10,c,54.9,45.1,18.2,26.9,23.1,c,12.7,c,3.4,c,3.7,6,28,13.4,4.1,3.7,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CINO at 31 March,590,314,276,99,177,40,c,30,0,9,14,6,15,91,29,23,14,c,53.2,46.8,16.8,30,14.5,c,10.9,0,3.3,5.1,2.2,5.4,33,10.5,8.3,5.1,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CINO at 31 March,753,469,284,170,114,33,c,24,c,13,16,c,7,86,53,20,25,0,62.3,37.7,22.6,15.1,11.6,c,8.5,c,4.6,5.6,c,2.5,30.3,18.7,7,8.8,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CINO at 31 March,1056,560,496,167,329,81,c,32,c,9,11,28,29,119,51,91,39,0,53,47,15.8,31.2,16.3,c,6.5,c,1.8,2.2,5.6,5.8,24,10.3,18.3,7.9,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CINO at 31 March,410,261,149,91,58,26,c,21,0,c,6,c,c,50,24,c,8,c,63.7,36.3,22.2,14.1,17.4,c,14.1,0,c,4,c,c,33.6,16.1,c,5.4,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CINO at 31 March,373,161,212,68,144,53,c,17,0,c,c,15,16,43,20,25,8,11,43.2,56.8,18.2,38.6,25,c,8,0,c,c,7.1,7.5,20.3,9.4,11.8,3.8,5.2
202122,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CINO at 31 March,2001,829,1172,349,823,241,9,131,17,13,30,81,86,226,99,160,59,20,41.4,58.6,17.4,41.1,20.6,0.8,11.2,1.5,1.1,2.6,6.9,7.3,19.3,8.4,13.7,5,1.7
202122,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CINO at 31 March,1169,693,476,260,216,50,c,32,c,c,11,15,35,127,65,93,29,12,59.3,40.7,22.2,18.5,10.5,c,6.7,c,c,2.3,3.2,7.4,26.7,13.7,19.5,6.1,2.5
202122,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CINO at 31 March,1417,737,680,325,355,140,c,59,c,12,22,19,50,218,85,41,27,c,52,48,22.9,25.1,20.6,c,8.7,c,1.8,3.2,2.8,7.4,32.1,12.5,6,4,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CINO at 31 March,1114,682,432,258,174,62,8,62,c,29,c,c,21,129,80,15,12,c,61.2,38.8,23.2,15.6,14.4,1.9,14.4,c,6.7,c,c,4.9,29.9,18.5,3.5,2.8,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CINO at 31 March,979,507,472,159,313,143,c,41,c,14,9,32,42,69,54,33,28,c,51.8,48.2,16.2,32,30.3,c,8.7,c,3,1.9,6.8,8.9,14.6,11.4,7,5.9,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CINO at 31 March,742,385,357,177,180,52,c,64,c,0,6,8,17,98,58,22,28,c,51.9,48.1,23.9,24.3,14.6,c,17.9,c,0,1.7,2.2,4.8,27.5,16.2,6.2,7.8,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CINO at 31 March,1108,614,494,267,227,132,c,47,c,20,15,c,19,123,55,31,34,8,55.4,44.6,24.1,20.5,26.7,c,9.5,c,4,3,c,3.8,24.9,11.1,6.3,6.9,1.6
202122,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CINO at 31 March,435,232,203,102,101,57,0,25,c,c,c,7,9,62,14,8,11,c,53.3,46.7,23.4,23.2,28.1,0,12.3,c,c,c,3.4,4.4,30.5,6.9,3.9,5.4,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CINO at 31 March,1027,568,459,246,213,89,c,74,c,c,10,10,33,144,55,10,26,c,55.3,44.7,24,20.7,19.4,c,16.1,c,c,2.2,2.2,7.2,31.4,12,2.2,5.7,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CINO at 31 March,794,500,294,195,99,26,c,55,0,18,c,8,9,109,45,6,12,0,63,37,24.6,12.5,8.8,c,18.7,0,6.1,c,2.7,3.1,37.1,15.3,2,4.1,0
202122,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CINO at 31 March,595,326,269,138,131,38,c,36,0,c,c,c,15,89,42,14,19,c,54.8,45.2,23.2,22,14.1,c,13.4,0,c,c,c,5.6,33.1,15.6,5.2,7.1,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CINO at 31 March,572,347,225,134,91,33,c,39,c,c,15,c,8,59,42,9,11,c,60.7,39.3,23.4,15.9,14.7,c,17.3,c,c,6.7,c,3.6,26.2,18.7,4,4.9,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CINO at 31 March,1292,752,540,346,194,64,c,80,c,20,23,14,27,154,87,30,32,c,58.2,41.8,26.8,15,11.9,c,14.8,c,3.7,4.3,2.6,5,28.5,16.1,5.6,5.9,c
202122,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CINO at 31 March,807,389,418,199,219,29,c,41,0,c,6,10,22,118,41,113,29,c,48.2,51.8,24.7,27.1,6.9,c,9.8,0,c,1.4,2.4,5.3,28.2,9.8,27,6.9,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CINO at 31 March,713,381,332,168,164,55,8,45,0,0,8,c,6,117,55,6,22,c,53.4,46.6,23.6,23,16.6,2.4,13.6,0,0,2.4,c,1.8,35.2,16.6,1.8,6.6,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CINO at 31 March,2397,1415,982,480,502,181,17,148,c,c,15,53,65,268,132,55,26,14,59,41,20,20.9,18.4,1.7,15.1,c,c,1.5,5.4,6.6,27.3,13.4,5.6,2.6,1.4
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CINO at 31 March,402,249,153,96,57,22,c,27,c,c,8,c,11,32,23,10,11,c,61.9,38.1,23.9,14.2,14.4,c,17.6,c,c,5.2,c,7.2,20.9,15,6.5,7.2,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CINO at 31 March,815,558,257,198,59,28,c,47,0,c,c,9,0,85,45,c,28,c,68.5,31.5,24.3,7.2,10.9,c,18.3,0,c,c,3.5,0,33.1,17.5,c,10.9,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CINO at 31 March,769,463,306,136,170,23,c,48,0,c,12,12,8,74,33,54,30,c,60.2,39.8,17.7,22.1,7.5,c,15.7,0,c,3.9,3.9,2.6,24.2,10.8,17.6,9.8,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CINO at 31 March,1415,893,522,279,243,53,6,56,0,9,10,28,c,124,118,70,39,c,63.1,36.9,19.7,17.2,10.2,1.1,10.7,0,1.7,1.9,5.4,c,23.8,22.6,13.4,7.5,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CINO at 31 March,721,409,312,172,140,29,c,43,0,11,8,8,33,109,37,16,12,c,56.7,43.3,23.9,19.4,9.3,c,13.8,0,3.5,2.6,2.6,10.6,34.9,11.9,5.1,3.8,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CINO at 31 March,2300,1440,860,592,268,103,14,154,c,10,25,15,27,285,150,23,50,c,62.6,37.4,25.7,11.7,12,1.6,17.9,c,1.2,2.9,1.7,3.1,33.1,17.4,2.7,5.8,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CINO at 31 March,873,521,352,195,157,36,c,82,0,c,c,17,14,98,41,33,17,c,59.7,40.3,22.3,18,10.2,c,23.3,0,c,c,4.8,4,27.8,11.6,9.4,4.8,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CINO at 31 March,417,254,163,80,83,25,c,12,0,9,c,10,6,61,19,10,8,0,60.9,39.1,19.2,19.9,15.3,c,7.4,0,5.5,c,6.1,3.7,37.4,11.7,6.1,4.9,0
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CINO at 31 March,1051,466,585,219,366,137,7,39,c,15,10,44,43,135,65,50,31,c,44.3,55.7,20.8,34.8,23.4,1.2,6.7,c,2.6,1.7,7.5,7.4,23.1,11.1,8.5,5.3,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CINO at 31 March,290,138,152,77,75,18,c,14,0,c,7,c,c,61,18,c,19,c,47.6,52.4,26.6,25.9,11.8,c,9.2,0,c,4.6,c,c,40.1,11.8,c,12.5,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CINO at 31 March,1743,1025,718,390,328,142,12,83,0,c,23,13,27,181,119,67,41,c,58.8,41.2,22.4,18.8,19.8,1.7,11.6,0,c,3.2,1.8,3.8,25.2,16.6,9.3,5.7,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CINO at 31 March,841,513,328,165,163,50,6,33,0,19,c,10,21,77,56,46,c,c,61,39,19.6,19.4,15.2,1.8,10.1,0,5.8,c,3,6.4,23.5,17.1,14,c,c
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CINO at 31 March,472,257,215,90,125,48,c,18,0,0,0,12,19,68,25,6,13,c,54.4,45.6,19.1,26.5,22.3,c,8.4,0,0,0,5.6,8.8,31.6,11.6,2.8,6,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CINO at 31 March,839,469,370,203,167,77,c,57,c,c,c,7,36,108,42,10,20,c,55.9,44.1,24.2,19.9,20.8,c,15.4,c,c,c,1.9,9.7,29.2,11.4,2.7,5.4,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CINO at 31 March,2257,1178,1079,572,507,200,17,146,6,28,35,70,69,261,122,56,56,13,52.2,47.8,25.3,22.5,18.5,1.6,13.5,0.6,2.6,3.2,6.5,6.4,24.2,11.3,5.2,5.2,1.2
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CINO at 31 March,318,190,128,83,45,11,0,21,0,c,11,8,0,47,19,c,9,c,59.7,40.3,26.1,14.2,8.6,0,16.4,0,c,8.6,6.3,0,36.7,14.8,c,7,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CINO at 31 March,876,483,393,195,198,40,c,89,c,c,19,c,15,128,30,33,23,c,55.1,44.9,22.3,22.6,10.2,c,22.6,c,c,4.8,c,3.8,32.6,7.6,8.4,5.9,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CINO at 31 March,1415,726,689,308,381,115,c,121,7,19,23,31,45,139,78,65,36,c,51.3,48.7,21.8,26.9,16.7,c,17.6,1,2.8,3.3,4.5,6.5,20.2,11.3,9.4,5.2,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,CINO at 31 March,654,315,339,145,194,36,c,46,c,11,8,13,21,94,42,38,24,c,48.2,51.8,22.2,29.7,10.6,c,13.6,c,3.2,2.4,3.8,6.2,27.7,12.4,11.2,7.1,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CINO at 31 March,1084,668,416,247,169,100,8,56,0,c,6,19,19,124,34,27,16,c,61.6,38.4,22.8,15.6,24,1.9,13.5,0,c,1.4,4.6,4.6,29.8,8.2,6.5,3.8,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CINO at 31 March,1561,968,593,421,172,101,8,81,c,8,19,10,c,239,54,16,45,c,62,38,27,11,17,1.3,13.7,c,1.3,3.2,1.7,c,40.3,9.1,2.7,7.6,c
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CINO at 31 March,26,6,20,c,c,c,0,c,0,0,c,c,c,c,c,c,c,0,23.1,76.9,c,c,c,0,c,0,0,c,c,c,c,c,c,c,0
202122,Academic year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,CINO at 31 March,753,385,368,160,208,70,c,33,c,c,12,11,12,103,38,55,25,c,51.1,48.9,21.2,27.6,19,c,9,c,c,3.3,3,3.3,28,10.3,14.9,6.8,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CINO at 31 March,3136,1730,1406,688,718,357,c,252,c,22,24,75,85,301,147,87,30,13,55.2,44.8,21.9,22.9,25.4,c,17.9,c,1.6,1.7,5.3,6,21.4,10.5,6.2,2.1,0.9
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CINO at 31 March,1328,782,546,316,230,100,c,107,c,12,11,7,21,127,86,41,23,7,58.9,41.1,23.8,17.3,18.3,c,19.6,c,2.2,2,1.3,3.8,23.3,15.8,7.5,4.2,1.3
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,CINO at 31 March,938,439,499,176,323,82,c,69,c,13,c,37,17,100,92,49,21,7,46.8,53.2,18.8,34.4,16.4,c,13.8,c,2.6,c,7.4,3.4,20,18.4,9.8,4.2,1.4
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,CINO at 31 March,501,255,246,137,109,29,c,24,0,6,6,c,8,80,29,24,31,c,50.9,49.1,27.3,21.8,11.8,c,9.8,0,2.4,2.4,c,3.3,32.5,11.8,9.8,12.6,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,CINO at 31 March,743,428,315,189,126,19,c,57,c,12,10,7,13,111,48,26,c,c,57.6,42.4,25.4,17,6,c,18.1,c,3.8,3.2,2.2,4.1,35.2,15.2,8.3,c,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,CINO at 31 March,682,289,393,93,300,36,c,46,c,c,33,12,15,63,33,130,17,c,42.4,57.6,13.6,44,9.2,c,11.7,c,c,8.4,3.1,3.8,16,8.4,33.1,4.3,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,CINO at 31 March,494,290,204,111,93,43,c,27,c,c,c,c,c,70,24,6,14,c,58.7,41.3,22.5,18.8,21.1,c,13.2,c,c,c,c,c,34.3,11.8,2.9,6.9,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,CINO at 31 March,1745,904,841,325,516,159,c,126,c,7,25,78,44,166,92,85,42,7,51.8,48.2,18.6,29.6,18.9,c,15,c,0.8,3,9.3,5.2,19.7,10.9,10.1,5,0.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,CINO at 31 March,1214,676,538,294,244,34,8,117,c,c,c,14,26,137,114,45,28,c,55.7,44.3,24.2,20.1,6.3,1.5,21.7,c,c,c,2.6,4.8,25.5,21.2,8.4,5.2,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,CINO at 31 March,293,53,240,26,214,27,c,64,0,c,c,9,43,25,14,49,c,0,18.1,81.9,8.9,73,11.3,c,26.7,0,c,c,3.8,17.9,10.4,5.8,20.4,c,0
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,CINO at 31 March,945,599,346,191,155,58,c,63,0,c,c,10,20,85,58,30,8,c,63.4,36.6,20.2,16.4,16.8,c,18.2,0,c,c,2.9,5.8,24.6,16.8,8.7,2.3,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,CINO at 31 March,1664,821,843,401,442,135,c,127,c,7,17,34,24,251,84,110,41,7,49.3,50.7,24.1,26.6,16,c,15.1,c,0.8,2,4,2.8,29.8,10,13,4.9,0.8
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,CINO at 31 March,975,549,426,219,207,61,c,73,c,c,9,29,20,103,56,30,32,c,56.3,43.7,22.5,21.2,14.3,c,17.1,c,c,2.1,6.8,4.7,24.2,13.1,7,7.5,c
202122,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,1271,567,704,239,465,107,c,81,0,c,56,61,23,128,113,91,27,10,44.6,55.4,18.8,36.6,15.2,c,11.5,0,c,8,8.7,3.3,18.2,16.1,12.9,3.8,1.4
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,507,201,306,69,237,72,c,26,c,c,11,35,11,45,31,53,14,c,39.6,60.4,13.6,46.7,23.5,c,8.5,c,c,3.6,11.4,3.6,14.7,10.1,17.3,4.6,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,842,438,404,160,244,44,c,41,c,17,12,8,28,98,49,68,29,c,52,48,19,29,10.9,c,10.1,c,4.2,3,2,6.9,24.3,12.1,16.8,7.2,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,489,253,236,99,137,32,c,27,0,0,c,12,11,82,30,28,8,c,51.7,48.3,20.2,28,13.6,c,11.4,0,0,c,5.1,4.7,34.7,12.7,11.9,3.4,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,2306,957,1349,375,974,271,15,130,7,9,28,108,103,206,90,334,31,17,41.5,58.5,16.3,42.2,20.1,1.1,9.6,0.5,0.7,2.1,8,7.6,15.3,6.7,24.8,2.3,1.3
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,1633,466,1167,286,881,248,12,90,c,15,38,99,45,242,77,234,56,c,28.5,71.5,17.5,53.9,21.3,1,7.7,c,1.3,3.3,8.5,3.9,20.7,6.6,20.1,4.8,c
202122,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,556,199,357,67,290,35,0,19,c,10,6,10,61,37,19,152,c,c,35.8,64.2,12.1,52.2,9.8,0,5.3,c,2.8,1.7,2.8,17.1,10.4,5.3,42.6,c,c
